ward,year,item,category,location,cost
2,2020,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Ped. Infra.,W FULLERTON AVE & N LAKEWOOD AVE,700
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N DEARBORN ST FROM W DIVISION ST TO W NORTH BLVD,235980
2,2021,Seneca Park Playlot Improvement,Parks,220 E CHICAGO AVE,197310
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W IOWA ST FROM N DAMEN AVE TO N LEAVITT ST,132090
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W LE MOYNE DR FROM N ASHLAND AVE TO N WOOD ST,113740
2,2021,Street Resurfacing Menu,Street Resurfacing,227 E CHESTNUT ST; 850 N DEWITT PL,104720
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W SCHILLER ST FROM N LA SALLE DR TO N DEARBORN ST,74180
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N DAYTON ST FROM W BLACKHAWK ST TO W NORTH AVE,73020
2,2021,Miscellaneous CDOT Projects,Misc. CDOT,N CLYBOURN AVE & N LAKEWOOD AVE,69370
2,2021,"2 POD Cameras: 2000 W Chicago Ave, 1300 N Cleveland",Police Cameras,2000 W CHICAGO AVE; 1300 N CLEVELAND AVE,49550
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W BLACKHAWK ST FROM N BOSWORTH AVE TO N CLEAVER ST,39600
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N NOBLE ST FROM W AUGUSTA BLVD TO N MILWAUKEE AVE,34570
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W OAK ST FROM N STATE ST TO N DEARBORN ST,34520
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W MAPLE ST FROM N STATE ST TO N DEARBORN ST,32830
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N ADA ST FROM 1299 N TO W CRYSTAL ST,31060
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N PAULINA ST FROM W PIERCE AVE TO W NORTH AVE,24810
2,2021,1 POD Camera 360 CAMERA ON CORNER OF LASALLE AND CLARK TO VIEW BP STATION,Police Cameras,N LA SALLE DR & N CLARK ST,24780
2,2021,1 POD Camera: 310 E Chicago Ave,Police Cameras,310 E CHICAGO AVE,24780
2,2021,1 POD Camera: E PEARSON AND MIES VAN DER ROHE,Police Cameras,E PEARSON ST & N MIES VAN DER ROHE WAY,24780
2,2021,1 360 POD Camera: N Ashland & W Blackhawk,Police Cameras,N ASHLAND AVE & W BLACKHAWK ST,24340
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N NOBLE ST FROM 1416 N TO W BLACKHAWK ST,22980
2,2021,Sidewalk Menu,Sidewalk Repair,ON E LAKE SHORE DR FROM 330 N TO E OAK ST ; 230 E LAKE SHORE DR,21250
2,2021,Street Resurfacing Menu,Street Resurfacing,ON E PEARSON ST FROM N MICHIGAN AVE W TO N MIES VAN DER ROHE WAY,20970
2,2021,Street Resurfacing Menu,Street Resurfacing,ON W CRYSTAL ST FROM N NOBLE ST TO N ADA ST,20560
2,2021,Alley Apron Menu,Alleys,50 W SCHILLER ST,18140
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N SCHICK PL FROM N CLYBOURN AVE TO N CLEVELAND AVE,12330
2,2021,1 LPR W/ Existing Camera: SW Corner 1555 W Division,Misc.,1555 W DIVISION ST,10970
2,2021,Alley Apron Menu,Alleys,1401 N DEARBORN ST,10060
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N WOOD ST FROM N ELK GROVE AVE TO W JULIAN ST,7670
2,2021,Street Speed Hump Menu,Street Redesign,ON N MAGNOLIA AVE FROM N CLYBOURN AVE TO W DICKENS AVE,3130
2,2021,Street Resurfacing Menu,Street Resurfacing,ON N JANSSEN AVE FROM W WEBSTER AVE TO W ALTGELD ST,2730
2,2021,Floodlight Menu,Lighting,W EVERGREEN AVE & N NOBLE ST,1900
2,2021,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,W AUGUSTA BLVD & N HOYNE AVE,600
2,2021,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,W FULLERTON AVE & N LAKEWOOD AVE,350
2,2021,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,W FULLERTON AVE & N SURREY CT,350
2,2022,Miscellaneous CDOT Projects,Misc. CDOT,ON E CHICAGO AVE FROM N MICHIGAN AVE TO N MIES VAN DER ROHE WAY,202790
2,2022,Street Resurfacing Menu,Street Resurfacing,ON N JANSSEN AVE FROM W WEBSTER AVE TO W ALTGELD ST,154130
2,2022,Street Light Arterial Menu,Lighting,ON N STATE PKWY FROM E DIVISION ST TO E NORTH AVE,150000
2,2022,Street Resurfacing Menu,Street Resurfacing,ON N WAYNE AVE FROM W WEBSTER AVE TO W BELDEN AVE,57370
2,2022,Street Resurfacing Menu,Street Resurfacing,ON N SEDGWICK ST FROM W NORTH AVE TO W EUGENIE ST,57300
2,2022,Street Resurfacing Menu,Street Resurfacing,ON N MAGNOLIA AVE FROM W DICKENS AVE TO W WEBSTER AVE,55510
2,2022,Street Resurfacing Menu,Street Resurfacing,ON W GOETHE ST FROM N WELLS ST TO N CLARK ST,54310
2,2022,2 Tennis Court Resurfacing - 808 N Lake Shore Drive,Misc.,808 N LAKE SHORE DR,50000
2,2022,Street Resurfacing Menu,Street Resurfacing,ON N FREMONT ST FROM W BLACKHAWK ST TO W NORTH AVE,46590
2,2022,Curb & Gutter Menu,Street Resurfacing,2501 N WAYNE AVE,45000
2,2022,Alley Resurfacing Menu,Alleys,N SOUTHPORT AVE & W FULLERTON AVE&W ALTGELD ST & N JANSSEN AVE,41550
2,2022,Clover Park Pickle Ball Court Installation,Parks,2110 N SOUTHPORT AVE,40000
2,2022,Miscellaneous CDOT Projects,Misc. CDOT,ON W DIVISION ST FROM N STATE ST TO N DEARBORN ST,40000
2,2022,Alley Resurfacing Menu,Alleys,N WINCHESTER AVE & W THOMAS ST&W AUGUSTA BLVD & N WOLCOTT AVE,38830
2,2022,Miscellaneous CDOT Projects,Misc. CDOT,808 N LAKE SHORE DR,38230
2,2022,Street Resurfacing Menu,Street Resurfacing,ON E CHESTNUT ST FROM N MIES VAN DER ROHE WAY TO N DEWITT PL,37060
2,2022,Alley Resurfacing Menu,Alleys,N RACINE AVE & W WEBSTER AVE&W DICKENS AVE & N MAGNOLIA AVE,34750
2,2022,Alley Resurfacing Menu,Alleys,W NORTH AVE & N CLEVELAND AVE&N HUDSON AVE & W BLACKHAWK ST; 455 W NORTH AVE,33280
2,2022,Alley Resurfacing Menu,Alleys,W CHICAGO AVE & N CLARK ST&N DEARBORN ST & W CHESTNUT ST,26210
2,2022,Lake Shore Park Outdoor Fitness Center,Parks,808 N LAKE SHORE DR,25000
2,2022,1 POD Camera NW Corner 958 N Dearborn,Police Cameras,958 N DEARBORN ST,24780
2,2022,1 POD Camera NW Corner of State and Goethe,Police Cameras,N STATE PKWY & W GOETHE ST,24780
2,2022,1 PTZ Camera - NE Lake Shore Drive at E Pearson,Misc.,E PEARSON ST & N LAKE SHORE DR,24780
2,2022,1 PTZ Camera - NW 1100 N State,Misc.,1100 N STATE ST,24780
2,2022,1 PTZ Camera - NW Maple and State,Misc.,N STATE ST & W MAPLE ST,24780
2,2022,Curb & Gutter Menu,Street Resurfacing,ON W CHICAGO AVE FROM N CLARK ST TO N LA SALLE DR ; 115 W CHICAGO AVE,20370
2,2022,Sidewalk Menu,Sidewalk Repair,1941 N CLYBOURN AVE,14880
2,2022,Alley Apron Menu,Alleys,2140 W LE MOYNE ST,14870
2,2022,1 LPR/Existing Camera - NE Michigan Ave and Superior,Misc.,N MICHIGAN AVE & E SUPERIOR ST,10970
2,2022,1 LPR/Existing Camera - NW Division St at State,Misc.,W DIVISION ST & N STATE ST,10970
2,2022,1 LPR/Existing Camera - SE Sedgwick and Evergreen,Misc.,N SEDGWICK ST & W EVERGREEN AVE,10970
2,2022,1 LPR/Existing Camera - SW LaSalle St at Chicago,Misc.,N LA SALLE DR & W CHICAGO AVE,10970
2,2022,Street Speed Hump Menu,Street Redesign,ON N CLEVELAND AVE FROM W GOETHE ST TO W NORTH AVE,9400
2,2022,Street Light Pole for High Definition Camera Menu,Lighting,1300 N CLEVELAND AVE,3500
2,2022,Street Light Pole for High Definition Camera Menu,Lighting,1300 N STATE PKWY; N STATE PKWY & E GOETHE ST,3000
2,2022,Street Speed Hump Menu,Street Redesign,ON N STATE PKWY FROM W SCHILLER ST TO W BURTON PL,2350
2,2022,Street Speed Hump Menu,Street Redesign,ON W ALTGELD ST FROM N JANSSEN AVE TO N GREENVIEW AVE,2350
2,2022,Street Speed Hump Menu,Street Redesign,ON W ALTGELD ST FROM N SOUTHPORT AVE TO N JANSSEN AVE,2350
2,2022,Alley Speed Hump Menu,Alleys,N HOYNE AVE & W HADDON AVE&W THOMAS ST & N LEAVITT ST,2100
2,2022,Street Light Upgrade Menu,Lighting,W PEARSON ST & N STATE ST,750
2,2022,Miscellaneous CDOT Projects,Misc. CDOT,861 N STATE ST,660
2,2022,Miscellaneous CDOT Projects,Misc. CDOT,W CHICAGO AVE & N KINGSBURY ST,660
2,2022,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,N CLARK ST & W GERMANIA PL,350
2,2022,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,N MICHIGAN AVE & E CHESTNUT ST,350
2,2022,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,W FULLERTON AVE & N SURREY CT,350
3,2019,Street Resurfacing Menu,Street Resurfacing,ON S FEDERAL ST FROM W 14TH ST TO W 13TH ST,90910
3,2019,Pedestrian Refuge Island Menu,Ped. Infra.,S MICHIGAN AVE & E 21ST ST,81630
3,2019,Alley Resurfacing Menu,Alleys,E 51ST ST & S MICHIGAN AVE&E 53RD ST & S WABASH AVE,79060
3,2019,Street Resurfacing Menu,Street Resurfacing,ON S SHIELDS AVE FROM W 43RD ST TO W 44TH PL,71650
3,2019,Curb & Gutter Menu,Street Resurfacing,3700-3714 S CALUMET AVE,61750
3,2019,Street Resurfacing Menu,Street Resurfacing,ON E BOWEN AVE FROM S DR MARTIN LUTHER KING JR DR E TO S VINCENNES AVE,60490
3,2019,Sidewalk Menu,Sidewalk Repair,ON E 41ST ST FROM S INDIANA AVE TO S PRAIRIE AVE,58400
3,2019,Street Resurfacing Menu,Street Resurfacing,ON E 42ND ST FROM S INDIANA AVE TO S PRAIRIE AVE,57990
3,2019,Street Resurfacing Menu,Street Resurfacing,ON E 45TH ST FROM S PRAIRIE AVE TO S DR MARTIN LUTHER KING JR DR W,53530
3,2019,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM E 16TH ST TO E 18TH ST,46150
3,2019,Alley Resurfacing Menu,Alleys,E 34TH ST & S MICHIGAN AVE&E 35TH ST & S INDIANA AVE,40000
3,2019,Sidewalk Menu,Sidewalk Repair,1240-1330 S STATE ST,39480
3,2019,Street Resurfacing Menu,Street Resurfacing,ON S FEDERAL ST FROM 1450 S TO W 14TH ST,38610
3,2019,Street Resurfacing Menu,Street Resurfacing,ON W 48TH ST FROM S WABASH AVE TO S MICHIGAN AVE,36320
3,2019,Street Resurfacing Menu,Street Resurfacing,ON S WALLACE ST FROM W 53RD ST TO W 54TH ST,35910
3,2019,Sidewalk Menu,Sidewalk Repair,ON S SHIELDS AVE FROM W 43RD ST TO W 43RD PL,35010
3,2019,Alley Resurfacing Menu,Alleys,E 40TH ST & S INDIANA AVE&E 41ST ST & S PRAIRIE AVE,32070
3,2019,Sidewalk Menu,Sidewalk Repair,4114 S MICHIGAN AVE,27890
3,2019,Sidewalk Menu,Sidewalk Repair,3736 S MICHIGAN AVE,27290
3,2019,Alley Resurfacing Menu,Alleys,E 41ST ST & S MICHIGAN AVE&E 42ND ST & S WABASH AVE,26850
3,2019,Sidewalk Menu,Sidewalk Repair,4466 S WELLS ST,22000
3,2019,Speed Indicator Signs,Misc.,S DR MARTIN LUTHER KING JR DR & E 42ND ST,22000
3,2019,Speed Indicator Signs,Misc.,S INDIANA AVE & E 32ND ST,22000
3,2019,Speed Indicator Signs,Misc.,S INDIANA AVE & E 42ND ST,22000
3,2019,Speed Indicator Signs,Misc.,S INDIANA AVE & E 48TH ST,22000
3,2019,Speed Indicator Signs,Misc.,S MICHIGAN AVE & E 44TH ST,22000
3,2019,Speed Indicator Signs,Misc.,S MICHIGAN AVE & E 48TH ST,22000
3,2019,Miscellaneous CDOT Projects,Misc. CDOT,4215-4229 S STATE ST,19840
3,2019,Sidewalk Menu,Sidewalk Repair,5300-5330 S PRAIRIE AVE,19130
3,2019,Sidewalk Menu,Sidewalk Repair,1515 S INDIANA AVE,18220
3,2019,Street Traffic Circle Menu,Street Redesign,W 47TH ST & S WENTWORTH AVE,15700
3,2019,Curb & Gutter Menu,Street Resurfacing,2931 S FEDERAL ST,14650
3,2019,Street Speed Hump Menu,Street Redesign,ON S LAFAYETTE AVE FROM W 57TH ST TO W 57TH PL,11750
3,2019,Miscellaneous CDOT Projects,Misc. CDOT,542 E 47TH ST,10530
3,2019,Street Resurfacing Menu,Street Resurfacing,ON W SWANN ST FROM 346 W TO S SHIELDS AVE,10410
3,2019,Sidewalk Menu,Sidewalk Repair,1406-1444 S PRAIRIE AVE,6840
3,2019,Street Speed Hump Menu,Street Redesign,ON S PRINCETON AVE FROM W 43RD PL TO W 44TH PL,4700
3,2019,Sidewalk Menu,Sidewalk Repair,346 E 53RD ST,2790
3,2019,Street Speed Hump Menu,Street Redesign,ON E 42ND ST FROM S PRAIRIE AVE TO S INDIANA AVE,2350
3,2019,Miscellaneous CDOT Projects,Misc. CDOT,E 43RD ST & S DR MARTIN LUTHER KING JR DR E,1700
3,2019,Sidewalk Menu,Sidewalk Repair,3422 S PRAIRIE AVE,1480
3,2019,Pavement Markings Menu,Street Redesign,S MICHIGAN AVE & E 31ST ST,1290
3,2019,Miscellaneous CDOT Projects,Misc. CDOT,540-542 E 44TH PL; 4927-4937 S CALUMET AVE; 4215-4229 S STATE ST,1050
3,2019,Miscellaneous CDOT Projects,Misc. CDOT,5118 S PRAIRIE AVE; 5305 S CALUMET AVE; 5241 S INDIANA AVE,600
3,2020,Sidewalk Menu,Sidewalk Repair,ON E 44TH ST FROM S ST LAWRENCE AVE TO S EVANS AVE,141760
3,2020,Street Resurfacing Menu,Street Resurfacing,ON S PLYMOUTH CT FROM W 14TH ST TO W 13TH ST,101240
3,2020,Street Resurfacing Menu,Street Resurfacing,ON W 27TH ST FROM S FEDERAL ST TO S STATE ST,72630
3,2020,Alley Resurfacing Menu,Alleys,E 53RD ST & S INDIANA AVE&S PRAIRIE AVE & E GARFIELD BLVD,71720
3,2020,Street Resurfacing Menu,Street Resurfacing,ON E 40TH ST FROM S STATE ST TO S PRAIRIE AVE,67930
3,2020,Alley Resurfacing Menu,Alleys,E 43RD ST & S WABASH AVE&S MICHIGAN AVE & E 44TH ST,52870
3,2020,Street Resurfacing Menu,Street Resurfacing,3700-3714 S CALUMET AVE,49620
3,2020,Alley Resurfacing Menu,Alleys,E 51ST ST & S MICHIGAN AVE&S INDIANA AVE & E 52ND ST,49610
3,2020,Alley Resurfacing Menu,Alleys,E 41ST ST & S DR MARTIN LUTHER KING JR DR E&E BOWEN AVE & S DR MARTIN LUTHER KING JR DR E,47340
3,2020,Pedestrian Refuge Island Menu,Ped. Infra.,S MICHIGAN AVE & E 21ST ST,44810
3,2020,Street Resurfacing Menu,Street Resurfacing,ON E 49TH ST FROM S DR MARTIN LUTHER KING JR DR TO S VINCENNES AVE,43520
3,2020,Alley Resurfacing Menu,Alleys,E 44TH ST & S DR MARTIN LUTHER KING JR DR E&E 45TH ST & S CALUMET AVE,42260
3,2020,Alley Resurfacing Menu,Alleys,S INDIANA AVE & E 33RD BLVD&S MICHIGAN AVE & E 34TH ST,37790
3,2020,Alley Resurfacing Menu,Alleys,E 37TH ST & S CALUMET AVE&E 37TH ST & S GILES AVE,37650
3,2020,Sidewalk Menu,Sidewalk Repair,200-250 E 40TH ST,34230
3,2020,Street Resurfacing Menu,Street Resurfacing,ON S ST LAWRENCE AVE FROM E 47TH ST TO E 48TH ST,33960
3,2020,Alley Resurfacing Menu,Alleys,E 43RD ST & S CALUMET AVE&S DR MARTIN LUTHER KING JR DR & E 44TH ST,32210
3,2020,Street Resurfacing Menu,Street Resurfacing,ON S WELLS ST FROM W 45TH ST TO W 45TH PL,31950
3,2020,Street Resurfacing Menu,Street Resurfacing,ON S FORRESTVILLE AVE FROM E 43RD ST TO E 44TH ST,27910
3,2020,Street Bump Outs Menu,Ped. Infra.,S INDIANA AVE & E 44TH ST,27480
3,2020,Installation of Accessible Pedestrian Signals at S. Dr. Martin Luther King Jr. Dr. & E. 41st ST.,Ped. Infra.,S DR MARTIN LUTHER KING JR DR & E 41ST ST,27210
3,2020,Street Resurfacing Menu,Street Resurfacing,ON W 52ND PL FROM 322 W TO S PRINCETON AVE,24370
3,2020,Alley Resurfacing Menu,Alleys,221 E 51ST ST,22510
3,2020,Alley Resurfacing Menu,Alleys,S MICHIGAN AVE & E CULLERTON ST&S WABASH AVE & E 21ST ST; 2036 S MICHIGAN AVE,21950
3,2020,Sidewalk Menu,Sidewalk Repair,ON E 29TH ST FROM S STATE ST TO S WABASH AVE,21890
3,2020,Concrete Alley Menu,Alleys,E 45TH ST & S MICHIGAN AVE&S WABASH AVE & E 46TH ST,20150
3,2020,Street Resurfacing Menu,Street Resurfacing,ON W 54TH ST FROM S WALLACE ST TO S LOWE AVE,18980
3,2020,Street Resurfacing Menu,Street Resurfacing,ON S VINCENNES AVE FROM E PERSHING RD TO E OAKWOOD BLVD,17030
3,2020,Alley Resurfacing Menu,Alleys,E 44TH ST & S VINCENNES AVE&E 44TH PL & S ST LAWRENCE AVE,15850
3,2020,Sidewalk Menu,Sidewalk Repair,341 W 42ND ST,15800
3,2020,Concrete Alley Menu,Alleys,4836 S CALUMET AVE,14240
3,2020,Street Speed Hump Menu,Street Redesign,ON S GILES AVE FROM E 35TH ST TO E 37TH ST,11750
3,2020,Curb & Gutter Menu,Street Resurfacing,3700-3714 S CALUMET AVE,10900
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,4246-4250 S WABASH AVE,10000
3,2020,Street Resurfacing Menu,Street Resurfacing,1401 S FEDERAL ST,5490
3,2020,Sidewalk Menu,Sidewalk Repair,ON S PRAIRIE AVE FROM E 38TH ST TO E PERSHING RD,3820
3,2020,Street Light Pole Painting Menu,Lighting,ON E 18TH ST FROM S PRAIRIE AVE TO S CALUMET AVE,3800
3,2020,Alley Speed Hump Menu,Alleys,W 52ND ST & S WELLS ST&S PRINCETON AVE & W 53RD ST; 5210 S WELLS ST,2100
3,2020,Speed Indicator Signs,Misc.,5422 S WELLS ST,500
3,2020,Street Light Upgrade Menu,Lighting,5134 S MICHIGAN AVE,500
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,4250 S WABASH AVE,300
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,434-442 E 46TH PL,300
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,4600-4614 S VINCENNES AVE,300
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5305 S CALUMET AVE,300
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5306-5312 S WELLS ST,300
3,2020,Street Light Upgrade Menu,Lighting,421 E 41ST ST,240
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,445 E 45TH PL,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,4758 S SHIELDS AVE,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,4826 S PRAIRIE AVE,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5021 S PRAIRIE AVE,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5241 S INDIANA AVE,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5402 S INDIANA AVE,150
3,2020,Miscellaneous CDOT Projects,Misc. CDOT,5213 S WABASH AVE; 5221 S WABASH AVE,30
3,2021,4 POD Cameras & 7 LPR on Existing Cameras: Various Locations,Police Cameras,200 W PERSHING RD; S STATE ST & E 31ST ST; S LA SALLE ST & W 47TH ST; S MICHIGAN AVE & E CERMAK RD; S PRINCETON AVE & W 53RD ST; S PRINCETON AVE & W 51ST ST; S STATE ST & W ROOSEVELT RD; S WENTWORTH AVE & W GARFIELD BLVD; S WELLS ST & W 47TH ST,175900
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S PRINCETON AVE FROM W 43RD ST TO W 45TH ST,171760
3,2021,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S FEDERAL ST FROM 1208 S TO W 14TH ST ; ON S PLYMOUTH CT FROM 1211 S TO W 14TH ST,123330
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S DEARBORN ST FROM W 40TH ST TO W ROOT ST,96300
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S PRINCETON AVE FROM W 37TH ST TO W 38TH ST,72820
3,2021,Alley Resurfacing Menu,Alleys,S GILES AVE & E 35TH ST&W 37TH ST & S PRINCETON AVE,69520
3,2021,Street Resurfacing Menu,Street Resurfacing,ON E 46TH ST FROM S DR MARTIN LUTHER KING JR DR TO S VINCENNES AVE,68390
3,2021,Street Resurfacing Menu,Street Resurfacing,ON E 37TH PL FROM S WABASH AVE TO S INDIANA AVE,67400
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM E 32ND ST TO E 33RD BLVD,63760
3,2021,Street Resurfacing Menu,Street Resurfacing,ON E 45TH PL FROM S DR MARTIN LUTHER KING JR DR E TO S VINCENNES AVE,63240
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM 1472 S TO E 15TH PL,49220
3,2021,Alley Resurfacing Menu,Alleys,S WABASH AVE & E 47TH ST&E 48TH ST & S STATE ST,42700
3,2021,Street Resurfacing Menu,Street Resurfacing,ON S FEDERAL ST FROM W 26TH ST TO W 27TH ST,40470
3,2021,Alley Resurfacing Menu,Alleys,S DR MARTIN LUTHER KING JR DR & E 43RD ST&E 44TH ST & S VINCENNES AVE,38440
3,2021,Alley Resurfacing Menu,Alleys,S CALUMET AVE & E 45TH ST&E 46TH ST & S DR MARTIN LUTHER KING JR DR,37350
3,2021,Alley Resurfacing Menu,Alleys,S INDIANA AVE & E 31ST ST&E 32ND ST & S PRAIRIE AVE,28690
3,2021,Alley Resurfacing Menu,Alleys,W 51ST PL & S PRINCETON AVE&S PRINCETON AVE & W 51ST ST,27950
3,2021,Alley Resurfacing Menu,Alleys,S WABASH AVE & E 42ND ST&E 43RD ST & S MICHIGAN AVE,25780
3,2021,1 POD Camera NE Corner of Cermack and Wabash,Police Cameras,S WABASH AVE & E CERMAK RD,24780
3,2021,Street Resurfacing Menu,Street Resurfacing,ON W SWANN ST FROM S WENTWORTH AVE TO S PRINCETON AVE ; ON W SWANN ST FROM S PRINCETON AVE TO S SHIELDS AVE,24450
3,2021,Sidewalk Menu,Sidewalk Repair,4458 S DR MARTIN LUTHER KING JR DR W; S DR MARTIN LUTHER KING JR DR & E 45TH ST,22450
3,2021,Sidewalk Menu,Sidewalk Repair,3658 S WENTWORTH AVE,20360
3,2021,Street Resurfacing Menu,Street Resurfacing,ON W SWANN ST FROM S WENTWORTH AVE TO S PRINCETON AVE,20120
3,2021,Street Bump Outs Menu,Ped. Infra.,S MICHIGAN AVE & E 46TH ST,16730
3,2021,Alley Resurfacing Menu,Alleys,W 47TH ST & S PRINCETON AVE&S SHIELDS AVE & W 48TH PL,16560
3,2021,Sidewalk Menu,Sidewalk Repair,E 50TH ST & S PRAIRIE AVE,15280
3,2021,Sidewalk Menu,Sidewalk Repair,4807 S PRAIRIE AVE,12250
3,2021,Street Speed Hump Menu,Street Redesign,ON S LA SALLE ST FROM W GARFIELD BLVD TO W 57TH ST,9400
3,2021,Street Speed Hump Menu,Street Redesign,ON E 46TH ST FROM S INDIANA AVE TO S DR MARTIN LUTHER KING JR DR,7050
3,2021,Street Speed Hump Menu,Street Redesign,ON E 46TH ST FROM S VINCENNES AVE TO S CHAMPLAIN AVE,7050
3,2021,Street Speed Hump Menu,Street Redesign,ON S PRINCETON AVE FROM W 37TH ST TO W 38TH ST,4700
3,2021,Street Speed Hump Menu,Street Redesign,ON S PRINCETON AVE FROM W 38TH ST TO W PERSHING RD,4700
3,2021,Sidewalk Menu,Sidewalk Repair,319-321 E 18TH ST,3950
3,2021,Sidewalk Menu,Sidewalk Repair,5640 S PRINCETON AVE,3810
3,2021,Street Light Pole Painting Menu,Lighting,ON S CALUMET AVE FROM 1834 S TO E 18TH ST,3000
3,2021,Street Light Pole for High Definition Camera Menu,Lighting,W 53RD ST & S PRINCETON AVE,3000
3,2021,Street Light Pole Painting Menu,Lighting,ON E 18TH ST FROM S PRAIRIE AVE TO S CALUMET AVE,2600
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,S STATE ST & E 43RD ST,2500
3,2021,Street Speed Hump Menu,Street Redesign,ON E 15TH PL FROM S INDIANA AVE TO S PRAIRIE AVE,2350
3,2021,Street Light Pole Painting Menu,Lighting,ON S PRAIRIE AVE FROM E 17TH ST TO E 18TH ST,2100
3,2021,Alley Speed Hump Menu,Alleys,W 51ST PL & S PRINCETON AVE&S PRINCETON AVE & W 51ST ST,700
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,3300 S STATE ST,660
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,5301 S WENTWORTH AVE,660
3,2021,Street Light Upgrade Menu,Lighting,3423 S MICHIGAN AVE,500
3,2021,Street Light Upgrade Menu,Lighting,3664 S INDIANA AVE,500
3,2021,Street Light Upgrade Menu,Lighting,3804 S INDIANA AVE,500
3,2021,Street Light Upgrade Menu,Lighting,4319 S STATE ST,500
3,2021,Street Light Upgrade Menu,Lighting,517 E 46TH PL,500
3,2021,Street Light Upgrade Menu,Lighting,5439 S INDIANA AVE,500
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,5420 S INDIANA AVE,450
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,4711-4755 S CALUMET AVE,300
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,4747-4759 S CALUMET AVE,300
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,5308 S INDIANA AVE; 5314 S INDIANA AVE,300
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,600-608 E 47TH ST,300
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,5213 S WABASH AVE; 5221 S WABASH AVE,270
3,2021,Street Light Upgrade Menu,Lighting,421 E 41ST ST,260
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,447 E 43RD ST; 435 E 43RD ST,150
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,4712 S PRINCETON AVE,150
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,5334 S INDIANA AVE,150
3,2021,Miscellaneous CDOT Projects,Misc. CDOT,542 E 47TH ST,150
3,2022,Street Resurfacing Menu,Street Resurfacing,ON S CALUMET AVE FROM E 18TH ST TO E CERMAK RD,163880
3,2022,Street Resurfacing Menu,Street Resurfacing,ON S PRAIRIE AVE FROM E 47TH ST TO E 48TH ST,85390
3,2022,Alley Resurfacing Menu,Alleys,E 45TH ST & S PRAIRIE AVE&E 46TH ST & S CALUMET AVE,79220
3,2022,Street Resurfacing Menu,Street Resurfacing,ON S ST LAWRENCE AVE FROM E 44TH ST TO E 45TH ST,72740
3,2022,Alley Resurfacing Menu,Alleys,S INDIANA AVE & E 35TH ST&E 37TH ST & S PRAIRIE AVE,70150
